measure,label,model,dataset,arch,pvp,nshot,sample,value,time_train,time_test,run,majority
F1,4,roberta-large,yelp,ia3,qa,100,5,0.698517126148705,196.669230937958,1744.1232881546,4,0.691949152542373
F1,4,roberta-large,yelp,ia3,qa,100,5,0.691467468735159,196.862196207047,1746.77541565895,5,0.691949152542373
F1,Overall,roberta-large,yelp,ia3,qa,100,5,0.63300615937851,195.757256031036,1748.88133573532,1,0.631017770785148
F1,Overall,roberta-large,yelp,ia3,qa,100,5,0.627410244352049,196.445633649826,1748.92307806015,2,0.631017770785148
F1,Overall,roberta-large,yelp,ia3,qa,100,5,0.628534358874834,196.365135669708,1742.34030151367,3,0.631017770785148
F1,Overall,roberta-large,yelp,ia3,qa,100,5,0.630035193474857,196.669230937958,1744.1232881546,4,0.631017770785148
F1,Overall,roberta-large,yelp,ia3,qa,100,5,0.631605244437981,196.862196207047,1746.77541565895,5,0.631017770785148
Precision,0,roberta-large,yelp,ia3,qa,100,5,0.71937900532539,195.757256031036,1748.88133573532,1,0.722206997350872
Precision,0,roberta-large,yelp,ia3,qa,100,5,0.720680556819216,196.445633649826,1748.92307806015,2,0.722206997350872
Precision,0,roberta-large,yelp,ia3,qa,100,5,0.736457933154053,196.365135669708,1742.34030151367,3,0.722206997350872
Precision,0,roberta-large,yelp,ia3,qa,100,5,0.720025568441238,196.669230937958,1744.1232881546,4,0.722206997350872
Precision,0,roberta-large,yelp,ia3,qa,100,5,0.722050816696915,196.862196207047,1746.77541565895,5,0.722206997350872
Precision,1,roberta-large,yelp,ia3,qa,100,5,0.593196694924348,195.757256031036,1748.88133573532,1,0.590337662337662
Precision,1,roberta-large,yelp,ia3,qa,100,5,0.59137082417007,196.445633649826,1748.92307806015,2,0.590337662337662
Precision,1,roberta-large,yelp,ia3,qa,100,5,0.572648779129143,196.365135669708,1742.34030151367,3,0.590337662337662
Precision,1,roberta-large,yelp,ia3,qa,100,5,0.586256263421618,196.669230937958,1744.1232881546,4,0.590337662337662
Precision,1,roberta-large,yelp,ia3,qa,100,5,0.600418179817322,196.862196207047,1746.77541565895,5,0.590337662337662
Precision,2,roberta-large,yelp,ia3,qa,100,5,0.607233065442021,195.757256031036,1748.88133573532,1,0.615375168856687
Precision,2,roberta-large,yelp,ia3,qa,100,5,0.615768949549111,196.445633649826,1748.92307806015,2,0.615375168856687
Precision,2,roberta-large,yelp,ia3,qa,100,5,0.627009204561066,196.365135669708,1742.34030151367,3,0.615375168856687
Precision,2,roberta-large,yelp,ia3,qa,100,5,0.617598579941676,196.669230937958,1744.1232881546,4,0.615375168856687
Precision,2,roberta-large,yelp,ia3,qa,100,5,0.606435930084501,196.862196207047,1746.77541565895,5,0.615375168856687
Precision,3,roberta-large,yelp,ia3,qa,100,5,0.530240902101486,195.757256031036,1748.88133573532,1,0.520918984280532
Precision,3,roberta-large,yelp,ia3,qa,100,5,0.511560693641619,196.445633649826,1748.92307806015,2,0.520918984280532
Precision,3,roberta-large,yelp,ia3,qa,100,5,0.515921592934067,196.365135669708,1742.34030151367,3,0.520918984280532
Precision,3,roberta-large,yelp,ia3,qa,100,5,0.522197694383125,196.669230937958,1744.1232881546,4,0.520918984280532
Precision,3,roberta-large,yelp,ia3,qa,100,5,0.521742664390799,196.862196207047,1746.77541565895,5,0.520918984280532
Precision,4,roberta-large,yelp,ia3,qa,100,5,0.730241672109732,195.757256031036,1748.88133573532,1,0.735585585585586
Precision,4,roberta-large,yelp,ia3,qa,100,5,0.746484085862324,196.445633649826,1748.92307806015,2,0.735585585585586
Precision,4,roberta-large,yelp,ia3,qa,100,5,0.742324180280385,196.365135669708,1742.34030151367,3,0.735585585585586
Precision,4,roberta-large,yelp,ia3,qa,100,5,0.730878496503497,196.669230937958,1744.1232881546,4,0.735585585585586
Precision,4,roberta-large,yelp,ia3,qa,100,5,0.731985253044353,196.862196207047,1746.77541565895,5,0.735585585585586
Recall,0,roberta-large,yelp,ia3,qa,100,5,0.797,195.757256031036,1748.88133573532,1,0.7906
Recall,0,roberta-large,yelp,ia3,qa,100,5,0.7921,196.445633649826,1748.92307806015,2,0.7906
Recall,0,roberta-large,yelp,ia3,qa,100,5,0.7668,196.365135669708,1742.34030151367,3,0.7906
Recall,0,roberta-large,yelp,ia3,qa,100,5,0.7885,196.669230937958,1744.1232881546,4,0.7906
Recall,0,roberta-large,yelp,ia3,qa,100,5,0.7957,196.862196207047,1746.77541565895,5,0.7906
Recall,1,roberta-large,yelp,ia3,qa,100,5,0.5528,195.757256031036,1748.88133573532,1,0.5682
Recall,1,roberta-large,yelp,ia3,qa,100,5,0.5647,196.445633649826,1748.92307806015,2,0.5682
Recall,1,roberta-large,yelp,ia3,qa,100,5,0.6168,196.365135669708,1742.34030151367,3,0.5682
Recall,1,roberta-large,yelp,ia3,qa,100,5,0.5733,196.669230937958,1744.1232881546,4,0.5682
Recall,1,roberta-large,yelp,ia3,qa,100,5,0.5456,196.862196207047,1746.77541565895,5,0.5682
Recall,2,roberta-large,yelp,ia3,qa,100,5,0.5289,195.757256031036,1748.88133573532,1,0.5011
Recall,2,roberta-large,yelp,ia3,qa,100,5,0.5053,196.445633649826,1748.92307806015,2,0.5011
Recall,2,roberta-large,yelp,ia3,qa,100,5,0.4564,196.365135669708,1742.34030151367,3,0.5011
Recall,2,roberta-large,yelp,ia3,qa,100,5,0.4871,196.669230937958,1744.1232881546,4,0.5011
Recall,2,roberta-large,yelp,ia3,qa,100,5,0.5239,196.862196207047,1746.77541565895,5,0.5011
Recall,3,roberta-large,yelp,ia3,qa,100,5,0.6207,195.757256031036,1748.88133573532,1,0.6462
Recall,3,roberta-large,yelp,ia3,qa,100,5,0.6726,196.445633649826,1748.92307806015,2,0.6462
Recall,3,roberta-large,yelp,ia3,qa,100,5,0.6659,196.365135669708,1742.34030151367,3,0.6462
Recall,3,roberta-large,yelp,ia3,qa,100,5,0.6387,196.669230937958,1744.1232881546,4,0.6462
Recall,3,roberta-large,yelp,ia3,qa,100,5,0.6419,196.862196207047,1746.77541565895,5,0.6462
Recall,4,roberta-large,yelp,ia3,qa,100,5,0.6708,195.757256031036,1748.88133573532,1,0.6532
Recall,4,roberta-large,yelp,ia3,qa,100,5,0.6051,196.445633649826,1748.92307806015,2,0.6532
Recall,4,roberta-large,yelp,ia3,qa,100,5,0.6407,196.365135669708,1742.34030151367,3,0.6532
Recall,4,roberta-large,yelp,ia3,qa,100,5,0.6689,196.669230937958,1744.1232881546,4,0.6532
Recall,4,roberta-large,yelp,ia3,qa,100,5,0.6552,196.862196207047,1746.77541565895,5,0.6532
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,1,0.43164,19.6100153923035,1769.3990547657,1,0.4258
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,1,0.46466,19.7331004142761,1765.94609975815,2,0.4258
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,1,0.38928,19.8516061306,1771.91884326935,3,0.4258
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,1,0.44346,19.6999394893646,1772.06009721756,4,0.4258
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,1,0.3808,19.7178304195404,1771.47697591782,5,0.4258
F1,0,roberta-large,yelp,ia3,prompt,10,1,0.0858180589576822,19.6100153923035,1769.3990547657,1,0.191333635598161
F1,0,roberta-large,yelp,ia3,prompt,10,1,0.574809449614688,19.7331004142761,1765.94609975815,2,0.191333635598161
F1,0,roberta-large,yelp,ia3,prompt,10,1,0.167564766839378,19.8516061306,1771.91884326935,3,0.191333635598161
F1,0,roberta-large,yelp,ia3,prompt,10,1,0.231053232194402,19.6999394893646,1772.06009721756,4,0.191333635598161
F1,0,roberta-large,yelp,ia3,prompt,10,1,0.169582587133214,19.7178304195404,1771.47697591782,5,0.191333635598161
F1,1,roberta-large,yelp,ia3,prompt,10,1,0.452821425806951,19.6100153923035,1769.3990547657,1,0.466095031265211
F1,1,roberta-large,yelp,ia3,prompt,10,1,0.220789685737309,19.7331004142761,1765.94609975815,2,0.466095031265211
F1,1,roberta-large,yelp,ia3,prompt,10,1,0.426683350277626,19.8516061306,1771.91884326935,3,0.466095031265211
F1,1,roberta-large,yelp,ia3,prompt,10,1,0.492288888090017,19.6999394893646,1772.06009721756,4,0.466095031265211
F1,1,roberta-large,yelp,ia3,prompt,10,1,0.488550154537792,19.7178304195404,1771.47697591782,5,0.466095031265211
F1,2,roberta-large,yelp,ia3,prompt,10,1,0.505509524216281,19.6100153923035,1769.3990547657,1,0.429634340222576
F1,2,roberta-large,yelp,ia3,prompt,10,1,0.510558184501094,19.7331004142761,1765.94609975815,2,0.429634340222576
F1,2,roberta-large,yelp,ia3,prompt,10,1,0.306059265811588,19.8516061306,1771.91884326935,3,0.429634340222576
F1,2,roberta-large,yelp,ia3,prompt,10,1,0.393069917140314,19.6999394893646,1772.06009721756,4,0.429634340222576
F1,2,roberta-large,yelp,ia3,prompt,10,1,0.0760900273095395,19.7178304195404,1771.47697591782,5,0.429634340222576
F1,3,roberta-large,yelp,ia3,prompt,10,1,0.0092537901161646,19.6100153923035,1769.3990547657,1,0.115812178529949
F1,3,roberta-large,yelp,ia3,prompt,10,1,0.0053212455656287,19.7331004142761,1765.94609975815,2,0.115812178529949
F1,3,roberta-large,yelp,ia3,prompt,10,1,0.167173027047054,19.8516061306,1771.91884326935,3,0.115812178529949
F1,3,roberta-large,yelp,ia3,prompt,10,1,0.289964668691502,19.6999394893646,1772.06009721756,4,0.115812178529949
F1,3,roberta-large,yelp,ia3,prompt,10,1,0.095268440337741,19.7178304195404,1771.47697591782,5,0.115812178529949
F1,4,roberta-large,yelp,ia3,prompt,10,1,0.644081944975827,19.6100153923035,1769.3990547657,1,0.632618453865337
F1,4,roberta-large,yelp,ia3,prompt,10,1,0.601018261638365,19.7331004142761,1765.94609975815,2,0.632618453865337
F1,4,roberta-large,yelp,ia3,prompt,10,1,0.654694459290932,19.8516061306,1771.91884326935,3,0.632618453865337
F1,4,roberta-large,yelp,ia3,prompt,10,1,0.632467043314501,19.6999394893646,1772.06009721756,4,0.632618453865337
F1,4,roberta-large,yelp,ia3,prompt,10,1,0.582321127759553,19.7178304195404,1771.47697591782,5,0.632618453865337
F1,Overall,roberta-large,yelp,ia3,prompt,10,1,0.339496948814581,19.6100153923035,1769.3990547657,1,0.367098727896247
F1,Overall,roberta-large,yelp,ia3,prompt,10,1,0.382499365411417,19.7331004142761,1765.94609975815,2,0.367098727896247
F1,Overall,roberta-large,yelp,ia3,prompt,10,1,0.344434973853316,19.8516061306,1771.91884326935,3,0.367098727896247
F1,Overall,roberta-large,yelp,ia3,prompt,10,1,0.407768749886147,19.6999394893646,1772.06009721756,4,0.367098727896247
F1,Overall,roberta-large,yelp,ia3,prompt,10,1,0.282362467415568,19.7178304195404,1771.47697591782,5,0.367098727896247
Precision,0,roberta-large,yelp,ia3,prompt,10,1,0.276237085372485,19.6100153923035,1769.3990547657,1,0.271557271557272
Precision,0,roberta-large,yelp,ia3,prompt,10,1,0.496471957518004,19.7331004142761,1765.94609975815,2,0.271557271557272
Precision,0,roberta-large,yelp,ia3,prompt,10,1,0.173870967741935,19.8516061306,1771.91884326935,3,0.271557271557272
Precision,0,roberta-large,yelp,ia3,prompt,10,1,0.351439656932816,19.6999394893646,1772.06009721756,4,0.271557271557272
Precision,0,roberta-large,yelp,ia3,prompt,10,1,0.272465692784418,19.7178304195404,1771.47697591782,5,0.271557271557272
Precision,1,roberta-large,yelp,ia3,prompt,10,1,0.369364818790251,19.6100153923035,1769.3990547657,1,0.372538456934219
Precision,1,roberta-large,yelp,ia3,prompt,10,1,0.412763626403725,19.7331004142761,1765.94609975815,2,0.372538456934219
Precision,1,roberta-large,yelp,ia3,prompt,10,1,0.350327468858354,19.8516061306,1771.91884326935,3,0.372538456934219
Precision,1,roberta-large,yelp,ia3,prompt,10,1,0.384295897176854,19.6999394893646,1772.06009721756,4,0.372538456934219
Precision,1,roberta-large,yelp,ia3,prompt,10,1,0.376515807708965,19.7178304195404,1771.47697591782,5,0.372538456934219
Precision,2,roberta-large,yelp,ia3,prompt,10,1,0.441180855822275,19.6100153923035,1769.3990547657,1,0.590043668122271
Precision,2,roberta-large,yelp,ia3,prompt,10,1,0.519734797472288,19.7331004142761,1765.94609975815,2,0.590043668122271
Precision,2,roberta-large,yelp,ia3,prompt,10,1,0.582164890633763,19.8516061306,1771.91884326935,3,0.590043668122271
Precision,2,roberta-large,yelp,ia3,prompt,10,1,0.623506408863785,19.6999394893646,1772.06009721756,4,0.590043668122271
Precision,2,roberta-large,yelp,ia3,prompt,10,1,0.652665589660743,19.7178304195404,1771.47697591782,5,0.590043668122271
Precision,3,roberta-large,yelp,ia3,prompt,10,1,0.29746835443038,19.6100153923035,1769.3990547657,1,0.339824732229796
Precision,3,roberta-large,yelp,ia3,prompt,10,1,0.182432432432432,19.7331004142761,1765.94609975815,2,0.339824732229796
Precision,3,roberta-large,yelp,ia3,prompt,10,1,0.32274678111588,19.8516061306,1771.91884326935,3,0.339824732229796
Precision,3,roberta-large,yelp,ia3,prompt,10,1,0.381379422794717,19.6999394893646,1772.06009721756,4,0.339824732229796
Precision,3,roberta-large,yelp,ia3,prompt,10,1,0.234142521534847,19.7178304195404,1771.47697591782,5,0.339824732229796
Precision,4,roberta-large,yelp,ia3,prompt,10,1,0.493786998026772,19.6100153923035,1769.3990547657,1,0.47387297633873
Precision,4,roberta-large,yelp,ia3,prompt,10,1,0.432305600631551,19.7331004142761,1765.94609975815,2,0.47387297633873
Precision,4,roberta-large,yelp,ia3,prompt,10,1,0.50855244948796,19.8516061306,1771.91884326935,3,0.47387297633873
Precision,4,roberta-large,yelp,ia3,prompt,10,1,0.507311178247734,19.6999394893646,1772.06009721756,4,0.47387297633873
Precision,4,roberta-large,yelp,ia3,prompt,10,1,0.413307043671603,19.7178304195404,1771.47697591782,5,0.47387297633873
Recall,0,roberta-large,yelp,ia3,prompt,10,1,0.0508,19.6100153923035,1769.3990547657,1,0.1477
Recall,0,roberta-large,yelp,ia3,prompt,10,1,0.6825,19.7331004142761,1765.94609975815,2,0.1477
Recall,0,roberta-large,yelp,ia3,prompt,10,1,0.1617,19.8516061306,1771.91884326935,3,0.1477
Recall,0,roberta-large,yelp,ia3,prompt,10,1,0.1721,19.6999394893646,1772.06009721756,4,0.1477
Recall,0,roberta-large,yelp,ia3,prompt,10,1,0.1231,19.7178304195404,1771.47697591782,5,0.1477
Recall,1,roberta-large,yelp,ia3,prompt,10,1,0.585,19.6100153923035,1769.3990547657,1,0.6224
Recall,1,roberta-large,yelp,ia3,prompt,10,1,0.1507,19.7331004142761,1765.94609975815,2,0.6224
Recall,1,roberta-large,yelp,ia3,prompt,10,1,0.5456,19.8516061306,1771.91884326935,3,0.6224
Recall,1,roberta-large,yelp,ia3,prompt,10,1,0.6847,19.6999394893646,1772.06009721756,4,0.6224
Recall,1,roberta-large,yelp,ia3,prompt,10,1,0.6955,19.7178304195404,1771.47697591782,5,0.6224
Recall,2,roberta-large,yelp,ia3,prompt,10,1,0.5918,19.6100153923035,1769.3990547657,1,0.3378
Recall,2,roberta-large,yelp,ia3,prompt,10,1,0.5017,19.7331004142761,1765.94609975815,2,0.3378
Recall,2,roberta-large,yelp,ia3,prompt,10,1,0.2076,19.8516061306,1771.91884326935,3,0.3378
Recall,2,roberta-large,yelp,ia3,prompt,10,1,0.287,19.6999394893646,1772.06009721756,4,0.3378
Recall,2,roberta-large,yelp,ia3,prompt,10,1,0.0404,19.7178304195404,1771.47697591782,5,0.3378
Recall,3,roberta-large,yelp,ia3,prompt,10,1,0.0047,19.6100153923035,1769.3990547657,1,0.0698
Recall,3,roberta-large,yelp,ia3,prompt,10,1,0.0027,19.7331004142761,1765.94609975815,2,0.0698
Recall,3,roberta-large,yelp,ia3,prompt,10,1,0.1128,19.8516061306,1771.91884326935,3,0.0698
Recall,3,roberta-large,yelp,ia3,prompt,10,1,0.2339,19.6999394893646,1772.06009721756,4,0.0698
Recall,3,roberta-large,yelp,ia3,prompt,10,1,0.0598,19.7178304195404,1771.47697591782,5,0.0698
Recall,4,roberta-large,yelp,ia3,prompt,10,1,0.9259,19.6100153923035,1769.3990547657,1,0.9513
Recall,4,roberta-large,yelp,ia3,prompt,10,1,0.9857,19.7331004142761,1765.94609975815,2,0.9513
Recall,4,roberta-large,yelp,ia3,prompt,10,1,0.9187,19.8516061306,1771.91884326935,3,0.9513
Recall,4,roberta-large,yelp,ia3,prompt,10,1,0.8396,19.6999394893646,1772.06009721756,4,0.9513
Recall,4,roberta-large,yelp,ia3,prompt,10,1,0.9852,19.7178304195404,1771.47697591782,5,0.9513
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,2,0.40798,19.5280966758728,1765.43700933456,1,0.41124
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,2,0.4422,19.6804857254028,1768.30236101151,2,0.41124
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,2,0.39324,19.5833899974823,1771.35035634041,3,0.41124
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,2,0.44358,19.5793299674988,1769.03070163727,4,0.41124
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,2,0.3974,19.6879920959473,1769.61909556389,5,0.41124
F1,0,roberta-large,yelp,ia3,prompt,10,2,0.0454503464203233,19.5280966758728,1765.43700933456,1,0.220235161585581
F1,0,roberta-large,yelp,ia3,prompt,10,2,0.56563238101401,19.6804857254028,1768.30236101151,2,0.220235161585581
F1,0,roberta-large,yelp,ia3,prompt,10,2,0.178826530612245,19.5833899974823,1771.35035634041,3,0.220235161585581
F1,0,roberta-large,yelp,ia3,prompt,10,2,0.411464419706009,19.5793299674988,1769.03070163727,4,0.220235161585581
F1,0,roberta-large,yelp,ia3,prompt,10,2,0.152654867256637,19.6879920959473,1769.61909556389,5,0.220235161585581
F1,1,roberta-large,yelp,ia3,prompt,10,2,0.506668142327486,19.5280966758728,1765.43700933456,1,0.503585558852621
F1,1,roberta-large,yelp,ia3,prompt,10,2,0.255734857804472,19.6804857254028,1768.30236101151,2,0.503585558852621
F1,1,roberta-large,yelp,ia3,prompt,10,2,0.484735202492212,19.5833899974823,1771.35035634041,3,0.503585558852621
F1,1,roberta-large,yelp,ia3,prompt,10,2,0.510799284633375,19.5793299674988,1769.03070163727,4,0.503585558852621
F1,1,roberta-large,yelp,ia3,prompt,10,2,0.520879445182234,19.6879920959473,1769.61909556389,5,0.503585558852621
F1,2,roberta-large,yelp,ia3,prompt,10,2,0.182337852693294,19.5280966758728,1765.43700933456,1,0.145943673812526
F1,2,roberta-large,yelp,ia3,prompt,10,2,0.282162001191185,19.6804857254028,1768.30236101151,2,0.145943673812526
F1,2,roberta-large,yelp,ia3,prompt,10,2,0.175292290082577,19.5833899974823,1771.35035634041,3,0.145943673812526
F1,2,roberta-large,yelp,ia3,prompt,10,2,0.0843142622502053,19.5793299674988,1769.03070163727,4,0.145943673812526
F1,2,roberta-large,yelp,ia3,prompt,10,2,0.0368996671421778,19.6879920959473,1769.61909556389,5,0.145943673812526
F1,3,roberta-large,yelp,ia3,prompt,10,2,0.305225653206651,19.5280966758728,1765.43700933456,1,0.197389270353882
F1,3,roberta-large,yelp,ia3,prompt,10,2,0.00119808306709265,19.6804857254028,1768.30236101151,2,0.197389270353882
F1,3,roberta-large,yelp,ia3,prompt,10,2,0.200593815627489,19.5833899974823,1771.35035634041,3,0.197389270353882
F1,3,roberta-large,yelp,ia3,prompt,10,2,0.495093982740277,19.5793299674988,1769.03070163727,4,0.197389270353882
F1,3,roberta-large,yelp,ia3,prompt,10,2,0.0343636014590133,19.6879920959473,1769.61909556389,5,0.197389270353882
F1,4,roberta-large,yelp,ia3,prompt,10,2,0.614064047540443,19.5280966758728,1765.43700933456,1,0.613209880906103
F1,4,roberta-large,yelp,ia3,prompt,10,2,0.609627348708603,19.6804857254028,1768.30236101151,2,0.613209880906103
F1,4,roberta-large,yelp,ia3,prompt,10,2,0.605506568292244,19.5833899974823,1771.35035634041,3,0.613209880906103
F1,4,roberta-large,yelp,ia3,prompt,10,2,0.508920290250423,19.5793299674988,1769.03070163727,4,0.613209880906103
F1,4,roberta-large,yelp,ia3,prompt,10,2,0.584804068202214,19.6879920959473,1769.61909556389,5,0.613209880906103
F1,Overall,roberta-large,yelp,ia3,prompt,10,2,0.330749208437639,19.5280966758728,1765.43700933456,1,0.336072709102143
F1,Overall,roberta-large,yelp,ia3,prompt,10,2,0.342870934357073,19.6804857254028,1768.30236101151,2,0.336072709102143
F1,Overall,roberta-large,yelp,ia3,prompt,10,2,0.328990881421353,19.5833899974823,1771.35035634041,3,0.336072709102143
F1,Overall,roberta-large,yelp,ia3,prompt,10,2,0.402118447916058,19.5793299674988,1769.03070163727,4,0.336072709102143
F1,Overall,roberta-large,yelp,ia3,prompt,10,2,0.265920329848455,19.6879920959473,1769.61909556389,5,0.336072709102143
Precision,0,roberta-large,yelp,ia3,prompt,10,2,0.298181818181818,19.5280966758728,1765.43700933456,1,0.372115155841066
Precision,0,roberta-large,yelp,ia3,prompt,10,2,0.418089635050462,19.6804857254028,1768.30236101151,2,0.372115155841066
Precision,0,roberta-large,yelp,ia3,prompt,10,2,0.246830985915493,19.5833899974823,1771.35035634041,3,0.372115155841066
Precision,0,roberta-large,yelp,ia3,prompt,10,2,0.534430420194919,19.5793299674988,1769.03070163727,4,0.372115155841066
Precision,0,roberta-large,yelp,ia3,prompt,10,2,0.511986301369863,19.6879920959473,1769.61909556389,5,0.372115155841066
Precision,1,roberta-large,yelp,ia3,prompt,10,2,0.350240991507918,19.5280966758728,1765.43700933456,1,0.364441660701503
Precision,1,roberta-large,yelp,ia3,prompt,10,2,0.462686567164179,19.6804857254028,1768.30236101151,2,0.364441660701503
Precision,1,roberta-large,yelp,ia3,prompt,10,2,0.360624542571359,19.5833899974823,1771.35035634041,3,0.364441660701503
Precision,1,roberta-large,yelp,ia3,prompt,10,2,0.389284965401552,19.5793299674988,1769.03070163727,4,0.364441660701503
Precision,1,roberta-large,yelp,ia3,prompt,10,2,0.369478752355035,19.6879920959473,1769.61909556389,5,0.364441660701503
Precision,2,roberta-large,yelp,ia3,prompt,10,2,0.341289437585734,19.5280966758728,1765.43700933456,1,0.458047493403694
Precision,2,roberta-large,yelp,ia3,prompt,10,2,0.552156177156177,19.6804857254028,1768.30236101151,2,0.458047493403694
Precision,2,roberta-large,yelp,ia3,prompt,10,2,0.480502017032721,19.5833899974823,1771.35035634041,3,0.458047493403694
Precision,2,roberta-large,yelp,ia3,prompt,10,2,0.481751824817518,19.5793299674988,1769.03070163727,4,0.458047493403694
Precision,2,roberta-large,yelp,ia3,prompt,10,2,0.376699029126214,19.6879920959473,1769.61909556389,5,0.458047493403694
Precision,3,roberta-large,yelp,ia3,prompt,10,2,0.448603568657874,19.5280966758728,1765.43700933456,1,0.402090378112512
Precision,3,roberta-large,yelp,ia3,prompt,10,2,0.375,19.6804857254028,1768.30236101151,2,0.402090378112512
Precision,3,roberta-large,yelp,ia3,prompt,10,2,0.363612496718299,19.5833899974823,1771.35035634041,3,0.402090378112512
Precision,3,roberta-large,yelp,ia3,prompt,10,2,0.408532223450608,19.5793299674988,1769.03070163727,4,0.402090378112512
Precision,3,roberta-large,yelp,ia3,prompt,10,2,0.42822966507177,19.6879920959473,1769.61909556389,5,0.402090378112512
Precision,4,roberta-large,yelp,ia3,prompt,10,2,0.522765598650928,19.5280966758728,1765.43700933456,1,0.474176094441712
Precision,4,roberta-large,yelp,ia3,prompt,10,2,0.444469898286447,19.6804857254028,1768.30236101151,2,0.474176094441712
Precision,4,roberta-large,yelp,ia3,prompt,10,2,0.472982850716896,19.5833899974823,1771.35035634041,3,0.474176094441712
Precision,4,roberta-large,yelp,ia3,prompt,10,2,0.559971185016209,19.5793299674988,1769.03070163727,4,0.474176094441712
Precision,4,roberta-large,yelp,ia3,prompt,10,2,0.417200170721298,19.6879920959473,1769.61909556389,5,0.474176094441712
Recall,0,roberta-large,yelp,ia3,prompt,10,2,0.0246,19.5280966758728,1765.43700933456,1,0.1564
Recall,0,roberta-large,yelp,ia3,prompt,10,2,0.8741,19.6804857254028,1768.30236101151,2,0.1564
Recall,0,roberta-large,yelp,ia3,prompt,10,2,0.1402,19.5833899974823,1771.35035634041,3,0.1564
Recall,0,roberta-large,yelp,ia3,prompt,10,2,0.3345,19.5793299674988,1769.03070163727,4,0.1564
Recall,0,roberta-large,yelp,ia3,prompt,10,2,0.0897,19.6879920959473,1769.61909556389,5,0.1564
Recall,1,roberta-large,yelp,ia3,prompt,10,2,0.9156,19.5280966758728,1765.43700933456,1,0.8146
Recall,1,roberta-large,yelp,ia3,prompt,10,2,0.1767,19.6804857254028,1768.30236101151,2,0.8146
Recall,1,roberta-large,yelp,ia3,prompt,10,2,0.7391,19.5833899974823,1771.35035634041,3,0.8146
Recall,1,roberta-large,yelp,ia3,prompt,10,2,0.7426,19.5793299674988,1769.03070163727,4,0.8146
Recall,1,roberta-large,yelp,ia3,prompt,10,2,0.8825,19.6879920959473,1769.61909556389,5,0.8146
Recall,2,roberta-large,yelp,ia3,prompt,10,2,0.1244,19.5280966758728,1765.43700933456,1,0.0868
Recall,2,roberta-large,yelp,ia3,prompt,10,2,0.1895,19.6804857254028,1768.30236101151,2,0.0868
Recall,2,roberta-large,yelp,ia3,prompt,10,2,0.1072,19.5833899974823,1771.35035634041,3,0.0868
Recall,2,roberta-large,yelp,ia3,prompt,10,2,0.0462,19.5793299674988,1769.03070163727,4,0.0868
Recall,2,roberta-large,yelp,ia3,prompt,10,2,0.0194,19.6879920959473,1769.61909556389,5,0.0868
Recall,3,roberta-large,yelp,ia3,prompt,10,2,0.2313,19.5280966758728,1765.43700933456,1,0.1308
Recall,3,roberta-large,yelp,ia3,prompt,10,2,6e-04,19.6804857254028,1768.30236101151,2,0.1308
Recall,3,roberta-large,yelp,ia3,prompt,10,2,0.1385,19.5833899974823,1771.35035634041,3,0.1308
Recall,3,roberta-large,yelp,ia3,prompt,10,2,0.6282,19.5793299674988,1769.03070163727,4,0.1308
Recall,3,roberta-large,yelp,ia3,prompt,10,2,0.0179,19.6879920959473,1769.61909556389,5,0.1308
Recall,4,roberta-large,yelp,ia3,prompt,10,2,0.744,19.5280966758728,1765.43700933456,1,0.8676
Recall,4,roberta-large,yelp,ia3,prompt,10,2,0.9701,19.6804857254028,1768.30236101151,2,0.8676
Recall,4,roberta-large,yelp,ia3,prompt,10,2,0.8412,19.5833899974823,1771.35035634041,3,0.8676
Recall,4,roberta-large,yelp,ia3,prompt,10,2,0.4664,19.5793299674988,1769.03070163727,4,0.8676
Recall,4,roberta-large,yelp,ia3,prompt,10,2,0.9775,19.6879920959473,1769.61909556389,5,0.8676
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,3,0.39248,19.4622993469238,1768.21779704094,1,0.4106
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,3,0.47254,19.5866100788116,1770.90467882156,2,0.4106
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,3,0.39462,19.5785145759583,1769.82134985924,3,0.4106
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,3,0.42522,19.5435814857483,1768.9686653614,4,0.4106
Accuracy,Overall,roberta-large,yelp,ia3,prompt,10,3,0.39376,19.5083582401276,1768.09207010269,5,0.4106
F1,0,roberta-large,yelp,ia3,prompt,10,3,0.0209168214250806,19.4622993469238,1768.21779704094,1,0.232982456140351
F1,0,roberta-large,yelp,ia3,prompt,10,3,0.520303605313093,19.5866100788116,1770.90467882156,2,0.232982456140351
F1,0,roberta-large,yelp,ia3,prompt,10,3,0.22171381031614,19.5785145759583,1769.82134985924,3,0.232982456140351
